"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"6031",0.473493151146296,0.0341996325486757,1.2880471751909,0.0216178236094315
"6032",0.423093191201316,0.0244211976795791,1.27996445473636,0.0190043153794111
"6033",1.27667803510736,2.09532394914936,0.843530640925819,10.7415652001706
"6034",2.53948152282925,3.52299916674721,1.49144598283863,18.1315417384004
"6035",0.525795270818366,0.0413566961467208,1.40284371490016,0.0392071712815071
"6036",0.772850820516327,0.0662621747339176,2.00164904616405,0.0942106229749025
"6037",0.396909653670851,0.0249374859830231,1.18339617483414,0.0291049619212322
"6038",0.593172056412303,0.0406225424466375,1.71936655403856,0.0711023726784088
"6039",102.601043357377,40.0287224329086,499.430777394754,42.8990915113877
"6040",62.4121083159277,32.515320364499,255.376098574113,29.9742474113412
"6041",126.552501106353,69.9880934714077,649.417259470475,44.6374071762854
"6042",1.06794704795459,0.0998016760568558,2.68809011830462,0.212763857735089
"6043",0.730169700901085,0.0544772940902896,2.06890087471399,0.142980683090067
"6044",1.46568116820322,0.149311534188506,3.58295364989568,0.477151053153336
"6045",0.777579378487538,0.0631706027494327,2.16441800505531,0.248590997952002
"6046",0.576669977300995,0.0521549292306056,1.43230114875078,0.205795005353089
"6047",2.98909017223533,0.351301604542207,5.37515816325804,0.654209173513779
"6048",3.43935234931492,0.469828193896504,4.46714633585672,0.419286125522884
"6049",0.567337757002171,0.0596889194466266,1.02413197923501,0.112687648605305
"6050",2.87437912525674,0.450268070041105,2.80405083252355,0.201595203596472
"6051",0.553733568927166,0.0677724849438945,0.726484657271785,0.0612137846931161
"6052",1.50406933685596,0.233072332038784,1.39043106449205,0.0926366812956456
"6053",0.731538016928793,0.104209390114091,0.692450565380058,0.0450389648120904
"6054",8.78787966018723,4.13779884096839,8.33843871843471,11.5741234375411
"6055",6.41142535680267,1.48325007975323,3.22927867723435,6.44288406226044
"6056",3.35374521887933,3.10829568968175,13.1910055349628,1.53324392258181
"6057",142.383958361338,58.6466141217715,839.178258420653,44.0973024268327
"6058",1.50640648118068,2.12052964071945,0.933934540468402,11.0289302560855
"6059",167.683420346148,65.8986638600822,975.964698890028,42.7114198970671
"6060",8.19280705899155,4.61703075012176,9.2393338596367,15.4249104087731
"6061",184.261682254323,62.0381836498678,854.185370182171,43.6288045065794
"6062",1.9182704172366,2.70459795191489,1.26500677576732,14.1733579107834
"6063",1.81713156201999,2.56720077539539,1.27537516818356,13.7147810043649
"6064",2.50384331921441,1.56450831094043,7.33729966315495,0.913860473606939
"6065",79.243919232445,20.0406884821232,246.337118109195,16.1593090512736
"6066",96.5717703098923,21.2119062475637,241.655556051097,18.6082825706745
"6067",1.51635894532832,2.14641580299742,1.13266406972316,11.6526869842219
"6068",73.8149712754817,14.2007847294036,155.612915859771,13.137963793001
"6069",42.2875211565352,7.11710057793024,78.2558620343881,6.7240232770156
"6070",4.81984650157169,2.01868876396062,10.3246910917662,1.40086418378836
"6071",9.00688885077388,2.75901042515194,13.9220759281754,2.29086134501537
"6072",0.00113839698044128,0.00044909686769705,0.00185169496060283,0.000291834590421343
"6073",1.06848047324635,1.51524842767309,0.849380338737483,8.33749681848756
"6074",0.938088423762872,1.08312187003827,0.725390629325015,6.85805715304831
"6075",7.14720565494222,4.81059926275498,9.54472523526223,19.0508831911731
"6076",3.49714463234806,2.79356428696534,5.46924589140102,12.830555908452
"6077",2.60820288042167,2.49560613468432,4.88784752161453,13.7038947187942
"6078",23.4913730739359,4.04857139581711,40.0973203510978,4.02428855539552
"6079",0.00106784395483782,0.000418175039158231,0.00176461461847243,0.000273330973045379
"6080",0.00288280491661098,0.00110325460896651,0.00473905277889395,0.000732236515006293
"6081",25.5141574127612,4.81794726093237,42.787404558313,5.07634281472459
"6082",0.50004308566211,0.44642872269335,0.368228767543859,3.44029806218646
"6083",9.82575633926878,2.38171010137713,10.9346953074804,2.37945636069541
"6084",1.81974430369242,2.08706448300096,4.08944120674255,13.7193142091649
"6085",119.508988756756,16.8431440768634,168.599379786764,41.5162183827501
"6086",34.2095659878611,7.15078477807501,55.3538131915876,8.11713389366505
"6087",30.4769638030216,6.97549864681306,49.6092240453464,8.25683307453641
"6088",2.80772496414392,3.36093262383626,5.47013471780196,27.2689492669847
"6089",0.475826083311691,0.328189763925233,0.333294025530821,2.98500933854061
